id;node;profile;pLoad;qLoad;sR;subnet;voltLvl
LV3.107 Load 101;LV3.107 Bus 110;H0-L;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 102;LV3.107 Bus 26;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 103;LV3.107 Bus 75;H0-G;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 104;LV3.107 Bus 14;H0-A;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 105;LV3.107 Bus 39;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 106;LV3.107 Bus 76;H0-G;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 107;LV3.107 Bus 91;H0-B;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 109;LV3.107 Bus 2;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 110;LV3.107 Bus 25;H0-L;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 111;LV3.107 Bus 44;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 112;LV3.107 Bus 38;H0-C;0.004;0.001581;0.00430108;LV3.107;7
LV3.107 Load 113;LV3.107 Bus 63;H0-L;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 114;LV3.107 Bus 93;H0-G;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 115;LV3.107 Bus 5;H0-C;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 116;LV3.107 Bus 96;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 117;LV3.107 Bus 50;H0-L;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 118;LV3.107 Bus 94;H0-A;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 3;LV3.107 Bus 28;H0-A;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 4;LV3.107 Bus 59;H0-C;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 5;LV3.107 Bus 70;H0-B;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 6;LV3.107 Bus 7;H0-G;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 7;LV3.107 Bus 88;H0-G;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 8;LV3.107 Bus 135;H0-B;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 9;LV3.107 Bus 133;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 10;LV3.107 Bus 32;H0-L;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 11;LV3.107 Bus 20;H0-B;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 12;LV3.107 Bus 40;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 14;LV3.107 Bus 36;H0-G;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 15;LV3.107 Bus 82;H0-L;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 16;LV3.107 Bus 65;H0-C;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 17;LV3.107 Bus 18;H0-A;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 18;LV3.107 Bus 120;H0-L;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 19;LV3.107 Bus 98;H0-C;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 20;LV3.107 Bus 49;H0-B;0.002;0.00079;0.00215054;LV3.107;7
LV3.107 Load 21;LV3.107 Bus 131;H0-L;0.003;0.001186;0.00322581;LV3.107;7
LV3.107 Load 22;LV3.107 Bus 107;H0-A;0.003;0.001186;0.00322581;LV3.107;7
LV4.101 Load 1;LV4.101 Bus 18;H0-B;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 30;LV4.101 Bus 16;H0-A;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 11;LV4.101 Bus 2;G1-A;0.008;0.003162;0.00860215;LV4.101;7
LV4.101 Load 17;LV4.101 Bus 31;H0-L;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 18;LV4.101 Bus 29;H0-G;0.006;0.002371;0.00645161;LV4.101;7
LV4.101 Load 20;LV4.101 Bus 17;H0-A;0.006;0.002371;0.00645161;LV4.101;7
LV4.101 Load 4;LV4.101 Bus 8;H0-A;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 16;LV4.101 Bus 19;H0-L;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 22;LV4.101 Bus 13;H0-A;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 6;LV4.101 Bus 22;H0-B;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 19;LV4.101 Bus 26;H0-G;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 24;LV4.101 Bus 9;H0-B;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 25;LV4.101 Bus 23;H0-L;0.006;0.002371;0.00645161;LV4.101;7
LV4.101 Load 27;LV4.101 Bus 33;H0-L;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 12;LV4.101 Bus 20;H0-G;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 23;LV4.101 Bus 24;H0-L;0.006;0.002371;0.00645161;LV4.101;7
LV4.101 Load 29;LV4.101 Bus 6;H0-B;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 14;LV4.101 Bus 5;H0-L;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 26;LV4.101 Bus 5;H0-B;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 31;LV4.101 Bus 21;H0-B;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 33;LV4.101 Bus 3;H0-A;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 2;LV4.101 Bus 15;H0-L;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 3;LV4.101 Bus 15;H0-G;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 5;LV4.101 Bus 4;H0-B;0.006;0.002371;0.00645161;LV4.101;7
LV4.101 Load 21;LV4.101 Bus 11;H0-B;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 32;LV4.101 Bus 7;H0-G;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 7;LV4.101 Bus 34;H0-G;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 9;LV4.101 Bus 25;H0-G;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 10;LV4.101 Bus 1;H0-B;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 13;LV4.101 Bus 14;H0-A;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 28;LV4.101 Bus 12;H0-L;0.004;0.001581;0.00430108;LV4.101;7
LV4.101 Load 8;LV4.101 Bus 10;H0-B;0.006;0.002371;0.00645161;LV4.101;7
LV4.101 Load 15;LV4.101 Bus 30;H0-G;0.003;0.001186;0.00322581;LV4.101;7
LV4.101 Load 34;LV4.101 Bus 36;G4-A;0.017;0.006719;0.0182796;LV4.101;7
LV4.101 Load 35;LV4.101 Bus 37;G2-A;0.011;0.004347;0.011828;LV4.101;7
LV4.101 Load 36;LV4.101 Bus 38;G4-A;0.011;0.004347;0.011828;LV4.101;7
LV4.101 Load 37;LV4.101 Bus 40;G6-A;0.017;0.006719;0.0182796;LV4.101;7
LV4.101 Load 38;LV4.101 Bus 41;G2-A;0.012;0.004743;0.0129032;LV4.101;7
LV4.101 Load 39;LV4.101 Bus 42;G4-B;0.018;0.007114;0.0193548;LV4.101;7
LV4.101 Load 40;LV4.101 Bus 43;G1-A;0.013;0.005138;0.0139785;LV4.101;7
LV4.101 Load 41;LV4.101 Bus 44;G1-C;0.009;0.003557;0.00967742;LV4.101;7
LV4.102 Load 1;LV4.102 Bus 18;H0-B;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 30;LV4.102 Bus 16;H0-A;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 11;LV4.102 Bus 2;G1-A;0.008;0.003162;0.00860215;LV4.102;7
LV4.102 Load 17;LV4.102 Bus 31;H0-L;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 18;LV4.102 Bus 29;H0-G;0.006;0.002371;0.00645161;LV4.102;7
LV4.102 Load 20;LV4.102 Bus 17;H0-A;0.006;0.002371;0.00645161;LV4.102;7
LV4.102 Load 4;LV4.102 Bus 8;H0-A;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 16;LV4.102 Bus 19;H0-L;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 22;LV4.102 Bus 13;H0-A;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 6;LV4.102 Bus 22;H0-B;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 19;LV4.102 Bus 26;H0-G;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 24;LV4.102 Bus 9;H0-B;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 25;LV4.102 Bus 23;H0-L;0.006;0.002371;0.00645161;LV4.102;7
LV4.102 Load 27;LV4.102 Bus 33;H0-L;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 12;LV4.102 Bus 20;H0-G;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 23;LV4.102 Bus 24;H0-L;0.006;0.002371;0.00645161;LV4.102;7
LV4.102 Load 29;LV4.102 Bus 6;H0-B;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 14;LV4.102 Bus 5;H0-L;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 26;LV4.102 Bus 5;H0-B;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 31;LV4.102 Bus 21;H0-B;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 33;LV4.102 Bus 3;H0-A;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 2;LV4.102 Bus 15;H0-L;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 3;LV4.102 Bus 15;H0-G;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 5;LV4.102 Bus 4;H0-B;0.006;0.002371;0.00645161;LV4.102;7
LV4.102 Load 21;LV4.102 Bus 11;H0-B;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 32;LV4.102 Bus 7;H0-G;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 7;LV4.102 Bus 34;H0-G;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 9;LV4.102 Bus 25;H0-G;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 10;LV4.102 Bus 1;H0-B;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 13;LV4.102 Bus 14;H0-A;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 28;LV4.102 Bus 12;H0-L;0.004;0.001581;0.00430108;LV4.102;7
LV4.102 Load 8;LV4.102 Bus 10;H0-B;0.006;0.002371;0.00645161;LV4.102;7
LV4.102 Load 15;LV4.102 Bus 30;H0-G;0.003;0.001186;0.00322581;LV4.102;7
LV4.102 Load 34;LV4.102 Bus 36;G4-A;0.017;0.006719;0.0182796;LV4.102;7
LV4.102 Load 35;LV4.102 Bus 37;G2-A;0.011;0.004347;0.011828;LV4.102;7
LV4.102 Load 36;LV4.102 Bus 38;G4-A;0.011;0.004347;0.011828;LV4.102;7
LV4.102 Load 37;LV4.102 Bus 40;G6-A;0.017;0.006719;0.0182796;LV4.102;7
LV4.102 Load 38;LV4.102 Bus 41;G2-A;0.012;0.004743;0.0129032;LV4.102;7
LV4.102 Load 39;LV4.102 Bus 42;G4-B;0.018;0.007114;0.0193548;LV4.102;7
LV4.102 Load 40;LV4.102 Bus 43;G1-A;0.013;0.005138;0.0139785;LV4.102;7
LV4.102 Load 41;LV4.102 Bus 44;G1-C;0.009;0.003557;0.00967742;LV4.102;7
LV4.103 Load 1;LV4.103 Bus 18;H0-B;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 30;LV4.103 Bus 16;H0-A;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 11;LV4.103 Bus 2;G1-A;0.008;0.003162;0.00860215;LV4.103;7
LV4.103 Load 17;LV4.103 Bus 31;H0-L;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 18;LV4.103 Bus 29;H0-G;0.006;0.002371;0.00645161;LV4.103;7
LV4.103 Load 20;LV4.103 Bus 17;H0-A;0.006;0.002371;0.00645161;LV4.103;7
LV4.103 Load 4;LV4.103 Bus 8;H0-A;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 16;LV4.103 Bus 19;H0-L;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 22;LV4.103 Bus 13;H0-A;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 6;LV4.103 Bus 22;H0-B;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 19;LV4.103 Bus 26;H0-G;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 24;LV4.103 Bus 9;H0-B;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 25;LV4.103 Bus 23;H0-L;0.006;0.002371;0.00645161;LV4.103;7
LV4.103 Load 27;LV4.103 Bus 33;H0-L;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 12;LV4.103 Bus 20;H0-G;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 23;LV4.103 Bus 24;H0-L;0.006;0.002371;0.00645161;LV4.103;7
LV4.103 Load 29;LV4.103 Bus 6;H0-B;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 14;LV4.103 Bus 5;H0-L;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 26;LV4.103 Bus 5;H0-B;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 31;LV4.103 Bus 21;H0-B;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 33;LV4.103 Bus 3;H0-A;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 2;LV4.103 Bus 15;H0-L;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 3;LV4.103 Bus 15;H0-G;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 5;LV4.103 Bus 4;H0-B;0.006;0.002371;0.00645161;LV4.103;7
LV4.103 Load 21;LV4.103 Bus 11;H0-B;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 32;LV4.103 Bus 7;H0-G;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 7;LV4.103 Bus 34;H0-G;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 9;LV4.103 Bus 25;H0-G;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 10;LV4.103 Bus 1;H0-B;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 13;LV4.103 Bus 14;H0-A;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 28;LV4.103 Bus 12;H0-L;0.004;0.001581;0.00430108;LV4.103;7
LV4.103 Load 8;LV4.103 Bus 10;H0-B;0.006;0.002371;0.00645161;LV4.103;7
LV4.103 Load 15;LV4.103 Bus 30;H0-G;0.003;0.001186;0.00322581;LV4.103;7
LV4.103 Load 34;LV4.103 Bus 36;G4-A;0.017;0.006719;0.0182796;LV4.103;7
LV4.103 Load 35;LV4.103 Bus 37;G2-A;0.011;0.004347;0.011828;LV4.103;7
LV4.103 Load 36;LV4.103 Bus 38;G4-A;0.011;0.004347;0.011828;LV4.103;7
LV4.103 Load 37;LV4.103 Bus 40;G6-A;0.017;0.006719;0.0182796;LV4.103;7
LV4.103 Load 38;LV4.103 Bus 41;G2-A;0.012;0.004743;0.0129032;LV4.103;7
LV4.103 Load 39;LV4.103 Bus 42;G4-B;0.018;0.007114;0.0193548;LV4.103;7
LV4.103 Load 40;LV4.103 Bus 43;G1-A;0.013;0.005138;0.0139785;LV4.103;7
LV4.103 Load 41;LV4.103 Bus 44;G1-C;0.009;0.003557;0.00967742;LV4.103;7
LV4.104 Load 1;LV4.104 Bus 18;H0-B;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 30;LV4.104 Bus 16;H0-A;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 11;LV4.104 Bus 2;G1-A;0.008;0.003162;0.00860215;LV4.104;7
LV4.104 Load 17;LV4.104 Bus 31;H0-L;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 18;LV4.104 Bus 29;H0-G;0.006;0.002371;0.00645161;LV4.104;7
LV4.104 Load 20;LV4.104 Bus 17;H0-A;0.006;0.002371;0.00645161;LV4.104;7
LV4.104 Load 4;LV4.104 Bus 8;H0-A;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 16;LV4.104 Bus 19;H0-L;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 22;LV4.104 Bus 13;H0-A;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 6;LV4.104 Bus 22;H0-B;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 19;LV4.104 Bus 26;H0-G;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 24;LV4.104 Bus 9;H0-B;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 25;LV4.104 Bus 23;H0-L;0.006;0.002371;0.00645161;LV4.104;7
LV4.104 Load 27;LV4.104 Bus 33;H0-L;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 12;LV4.104 Bus 20;H0-G;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 23;LV4.104 Bus 24;H0-L;0.006;0.002371;0.00645161;LV4.104;7
LV4.104 Load 29;LV4.104 Bus 6;H0-B;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 14;LV4.104 Bus 5;H0-L;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 26;LV4.104 Bus 5;H0-B;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 31;LV4.104 Bus 21;H0-B;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 33;LV4.104 Bus 3;H0-A;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 2;LV4.104 Bus 15;H0-L;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 3;LV4.104 Bus 15;H0-G;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 5;LV4.104 Bus 4;H0-B;0.006;0.002371;0.00645161;LV4.104;7
LV4.104 Load 21;LV4.104 Bus 11;H0-B;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 32;LV4.104 Bus 7;H0-G;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 7;LV4.104 Bus 34;H0-G;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 9;LV4.104 Bus 25;H0-G;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 10;LV4.104 Bus 1;H0-B;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 13;LV4.104 Bus 14;H0-A;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 28;LV4.104 Bus 12;H0-L;0.004;0.001581;0.00430108;LV4.104;7
LV4.104 Load 8;LV4.104 Bus 10;H0-B;0.006;0.002371;0.00645161;LV4.104;7
LV4.104 Load 15;LV4.104 Bus 30;H0-G;0.003;0.001186;0.00322581;LV4.104;7
LV4.104 Load 34;LV4.104 Bus 36;G4-A;0.017;0.006719;0.0182796;LV4.104;7
LV4.104 Load 35;LV4.104 Bus 37;G2-A;0.011;0.004347;0.011828;LV4.104;7
LV4.104 Load 36;LV4.104 Bus 38;G4-A;0.011;0.004347;0.011828;LV4.104;7
LV4.104 Load 37;LV4.104 Bus 40;G6-A;0.017;0.006719;0.0182796;LV4.104;7
LV4.104 Load 38;LV4.104 Bus 41;G2-A;0.012;0.004743;0.0129032;LV4.104;7
LV4.104 Load 39;LV4.104 Bus 42;G4-B;0.018;0.007114;0.0193548;LV4.104;7
LV4.104 Load 40;LV4.104 Bus 43;G1-A;0.013;0.005138;0.0139785;LV4.104;7
LV4.104 Load 41;LV4.104 Bus 44;G1-C;0.009;0.003557;0.00967742;LV4.104;7
LV4.105 Load 1;LV4.105 Bus 18;H0-B;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 30;LV4.105 Bus 16;H0-A;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 11;LV4.105 Bus 2;G1-A;0.008;0.003162;0.00860215;LV4.105;7
LV4.105 Load 17;LV4.105 Bus 31;H0-L;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 18;LV4.105 Bus 29;H0-G;0.006;0.002371;0.00645161;LV4.105;7
LV4.105 Load 20;LV4.105 Bus 17;H0-A;0.006;0.002371;0.00645161;LV4.105;7
LV4.105 Load 4;LV4.105 Bus 8;H0-A;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 16;LV4.105 Bus 19;H0-L;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 22;LV4.105 Bus 13;H0-A;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 6;LV4.105 Bus 22;H0-B;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 19;LV4.105 Bus 26;H0-G;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 24;LV4.105 Bus 9;H0-B;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 25;LV4.105 Bus 23;H0-L;0.006;0.002371;0.00645161;LV4.105;7
LV4.105 Load 27;LV4.105 Bus 33;H0-L;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 12;LV4.105 Bus 20;H0-G;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 23;LV4.105 Bus 24;H0-L;0.006;0.002371;0.00645161;LV4.105;7
LV4.105 Load 29;LV4.105 Bus 6;H0-B;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 14;LV4.105 Bus 5;H0-L;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 26;LV4.105 Bus 5;H0-B;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 31;LV4.105 Bus 21;H0-B;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 33;LV4.105 Bus 3;H0-A;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 2;LV4.105 Bus 15;H0-L;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 3;LV4.105 Bus 15;H0-G;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 5;LV4.105 Bus 4;H0-B;0.006;0.002371;0.00645161;LV4.105;7
LV4.105 Load 21;LV4.105 Bus 11;H0-B;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 32;LV4.105 Bus 7;H0-G;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 7;LV4.105 Bus 34;H0-G;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 9;LV4.105 Bus 25;H0-G;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 10;LV4.105 Bus 1;H0-B;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 13;LV4.105 Bus 14;H0-A;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 28;LV4.105 Bus 12;H0-L;0.004;0.001581;0.00430108;LV4.105;7
LV4.105 Load 8;LV4.105 Bus 10;H0-B;0.006;0.002371;0.00645161;LV4.105;7
LV4.105 Load 15;LV4.105 Bus 30;H0-G;0.003;0.001186;0.00322581;LV4.105;7
LV4.105 Load 34;LV4.105 Bus 36;G4-A;0.017;0.006719;0.0182796;LV4.105;7
LV4.105 Load 35;LV4.105 Bus 37;G2-A;0.011;0.004347;0.011828;LV4.105;7
LV4.105 Load 36;LV4.105 Bus 38;G4-A;0.011;0.004347;0.011828;LV4.105;7
LV4.105 Load 37;LV4.105 Bus 40;G6-A;0.017;0.006719;0.0182796;LV4.105;7
LV4.105 Load 38;LV4.105 Bus 41;G2-A;0.012;0.004743;0.0129032;LV4.105;7
LV4.105 Load 39;LV4.105 Bus 42;G4-B;0.018;0.007114;0.0193548;LV4.105;7
LV4.105 Load 40;LV4.105 Bus 43;G1-A;0.013;0.005138;0.0139785;LV4.105;7
LV4.105 Load 41;LV4.105 Bus 44;G1-C;0.009;0.003557;0.00967742;LV4.105;7
LV4.106 Load 1;LV4.106 Bus 18;H0-B;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 30;LV4.106 Bus 16;H0-A;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 11;LV4.106 Bus 2;G1-A;0.008;0.003162;0.00860215;LV4.106;7
LV4.106 Load 17;LV4.106 Bus 31;H0-L;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 18;LV4.106 Bus 29;H0-G;0.006;0.002371;0.00645161;LV4.106;7
LV4.106 Load 20;LV4.106 Bus 17;H0-A;0.006;0.002371;0.00645161;LV4.106;7
LV4.106 Load 4;LV4.106 Bus 8;H0-A;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 16;LV4.106 Bus 19;H0-L;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 22;LV4.106 Bus 13;H0-A;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 6;LV4.106 Bus 22;H0-B;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 19;LV4.106 Bus 26;H0-G;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 24;LV4.106 Bus 9;H0-B;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 25;LV4.106 Bus 23;H0-L;0.006;0.002371;0.00645161;LV4.106;7
LV4.106 Load 27;LV4.106 Bus 33;H0-L;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 12;LV4.106 Bus 20;H0-G;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 23;LV4.106 Bus 24;H0-L;0.006;0.002371;0.00645161;LV4.106;7
LV4.106 Load 29;LV4.106 Bus 6;H0-B;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 14;LV4.106 Bus 5;H0-L;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 26;LV4.106 Bus 5;H0-B;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 31;LV4.106 Bus 21;H0-B;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 33;LV4.106 Bus 3;H0-A;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 2;LV4.106 Bus 15;H0-L;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 3;LV4.106 Bus 15;H0-G;0.003;0.001186;0.00322581;LV4.106;7
LV4.106 Load 5;LV4.106 Bus 4;H0-B;0.006;0.002371;0.00645161;LV4.106;7
LV4.106 Load 21;LV4.106 Bus 11;H0-B;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 32;LV4.106 Bus 7;H0-G;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 7;LV4.106 Bus 34;H0-G;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 9;LV4.106 Bus 25;H0-G;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 10;LV4.106 Bus 1;H0-B;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 13;LV4.106 Bus 14;H0-A;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 28;LV4.106 Bus 12;H0-L;0.004;0.001581;0.00430108;LV4.106;7
LV4.106 Load 8;LV4.106 Bus 10;H0-B;0.006;0.002371;0.00645161;LV4.106;7
LV4.106 Load 15;LV4.106 Bus 30;H0-G;0.003;0.001186;0.00322581;LV4.106;7
