node;vm;va;substation;subnet;voltLvl
LV3.104 Bus 97;0.981157;0.276053;NULL;LV3.104;7
LV3.104 Bus 98;0.971967;0.314458;NULL;LV3.104;7
LV3.104 Bus 99;0.982862;0.374283;NULL;LV3.104;7
LV3.104 Bus 100;0.970992;0.322302;NULL;LV3.104;7
LV3.104 Bus 101;0.982435;0.35473;NULL;LV3.104;7
LV3.104 Bus 102;0.976257;0.317845;NULL;LV3.104;7
LV3.104 Bus 103;0.982875;0.300889;NULL;LV3.104;7
LV3.104 Bus 104;0.982836;0.374291;NULL;LV3.104;7
LV3.104 Bus 105;0.977769;0.379268;NULL;LV3.104;7
LV3.104 Bus 107;0.96779;0.64765;NULL;LV3.104;7
LV3.104 Bus 109;0.98115;0.274855;NULL;LV3.104;7
LV3.104 Bus 110;0.97676;0.441126;NULL;LV3.104;7
LV3.104 Bus 111;0.97569;0.532623;NULL;LV3.104;7
LV3.104 Bus 112;0.97941;0.329695;NULL;LV3.104;7
LV3.104 Bus 113;0.975592;0.539775;NULL;LV3.104;7
LV3.104 Bus 114;0.97276;0.308672;NULL;LV3.104;7
LV3.104 Bus 116;0.969678;0.33172;NULL;LV3.104;7
LV3.104 Bus 117;0.97126;0.320235;NULL;LV3.104;7
LV3.104 Bus 118;0.969995;0.329158;NULL;LV3.104;7
LV3.104 Bus 119;0.976745;0.31242;NULL;LV3.104;7
LV3.104 Bus 120;0.979325;0.332582;NULL;LV3.104;7
LV3.104 Bus 121;0.982445;0.355722;NULL;LV3.104;7
LV3.104 Bus 122;0.967334;0.49278;NULL;LV3.104;7
LV3.104 Bus 123;0.972395;0.399116;NULL;LV3.104;7
LV3.104 Bus 124;0.976315;0.500513;NULL;LV3.104;7
LV3.104 Bus 125;0.969355;0.706561;NULL;LV3.104;7
LV3.104 Bus 127;0.967365;0.562738;NULL;LV3.104;7
LV3.104 Bus 128;0.965971;0.418933;NULL;LV3.104;7
LV3.104 Bus 129;0.976437;0.489267;NULL;LV3.104;7
LV3.104 Bus 130;0.972516;0.310377;NULL;LV3.104;7
LV3.104 Bus 131;0.976471;0.475959;NULL;LV3.104;7
LV3.104 Bus 132;0.975481;0.342481;NULL;LV3.104;7
LV3.104 Bus 133;0.968823;0.692028;NULL;LV3.104;7
LV3.104 Bus 135;0.968905;0.343345;NULL;LV3.104;7
LV3.104 Bus 136;0.981154;0.274398;NULL;LV3.104;7
LV3.104 Bus 3;0.97246;0.349021;NULL;LV3.104;7
LV3.104 Bus 4;0.982389;0.35186;NULL;LV3.104;7
LV3.104 Bus 5;0.970638;0.433503;NULL;LV3.104;7
LV3.104 Bus 6;0.971073;0.360136;NULL;LV3.104;7
LV3.104 Bus 7;0.97041;0.366375;NULL;LV3.104;7
LV3.104 Bus 8;0.981069;0.263272;NULL;LV3.104;7
LV3.104 Bus 9;0.967362;0.5642;NULL;LV3.104;7
LV3.104 Bus 10;0.966631;0.492987;NULL;LV3.104;7
LV3.104 Bus 11;0.976191;0.287011;NULL;LV3.104;7
LV3.104 Bus 12;0.981027;0.263285;NULL;LV3.104;7
LV3.104 Bus 14;0.975479;0.32774;NULL;LV3.104;7
LV3.104 Bus 15;0.970776;0.362716;NULL;LV3.104;7
LV3.104 Bus 16;0.981579;0.263116;NULL;LV3.104;7
LV3.104 Bus 17;0.965925;0.414771;NULL;LV3.104;7
LV3.104 Bus 18;0.972296;0.349066;NULL;LV3.104;7
LV3.104 Bus 20;0.968855;0.475067;NULL;LV3.104;7
LV3.104 Bus 21;0.975713;0.531941;NULL;LV3.104;7
LV3.104 Bus 22;0.967411;0.603139;NULL;LV3.104;7
LV3.104 Bus 25;0.972831;0.308199;NULL;LV3.104;7
LV3.104 Bus 26;0.967514;0.540544;NULL;LV3.104;7
LV3.104 Bus 27;0.982407;0.355734;NULL;LV3.104;7
LV3.104 Bus 28;0.966954;0.492892;NULL;LV3.104;7
LV3.104 Bus 29;0.971099;0.322269;NULL;LV3.104;7
LV3.104 Bus 30;0.965948;0.419338;NULL;LV3.104;7
LV3.104 Bus 31;0.977763;0.37927;NULL;LV3.104;7
LV3.104 Bus 32;0.968624;0.683206;NULL;LV3.104;7
LV3.104 Bus 33;0.975483;0.552807;NULL;LV3.104;7
LV3.104 Bus 34;0.976218;0.287003;NULL;LV3.104;7
LV3.104 Bus 36;0.975494;0.556334;NULL;LV3.104;7
LV3.104 Bus 37;0.980948;0.263309;NULL;LV3.104;7
LV3.104 Bus 38;0.968131;0.665012;NULL;LV3.104;7
LV3.104 Bus 39;0.967845;0.651133;NULL;LV3.104;7
LV3.104 Bus 40;0.97625;0.509685;NULL;LV3.104;7
LV3.104 Bus 41;0.976817;0.43643;NULL;LV3.104;7
LV3.104 Bus 42;0.976413;0.286942;NULL;LV3.104;7
LV3.104 Bus 43;0.967834;0.338476;NULL;LV3.104;7
LV3.105 Bus 1;0.989545;0.234328;NULL;LV3.105;7
LV3.105 Bus 50;0.98215;0.413534;NULL;LV3.105;7
LV3.105 Bus 61;0.973216;0.270952;NULL;LV3.105;7
LV3.105 Bus 72;0.98093;0.196242;NULL;LV3.105;7
LV3.105 Bus 83;0.981689;0.191228;NULL;LV3.105;7
LV3.105 Bus 94;0.983964;0.143838;NULL;LV3.105;7
LV3.105 Bus 115;0.976698;0.306071;NULL;LV3.105;7
LV3.105 Bus 126;0.975674;0.198655;NULL;LV3.105;7
LV3.105 Bus 2;0.988602;0.215181;NULL;LV3.105;7
LV3.105 Bus 13;0.982341;0.391229;NULL;LV3.105;7
LV3.105 Bus 24;0.987793;0.135411;NULL;LV3.105;7
LV3.105 Bus 44;0.982239;0.406512;NULL;LV3.105;7
LV3.105 Bus 45;0.972453;0.278827;NULL;LV3.105;7
LV3.105 Bus 46;0.972788;0.293174;NULL;LV3.105;7
LV3.105 Bus 47;0.983872;0.144274;NULL;LV3.105;7
LV3.105 Bus 48;0.982566;0.182908;NULL;LV3.105;7
LV3.105 Bus 49;0.977351;0.224088;NULL;LV3.105;7
LV3.105 Bus 51;0.974433;0.199038;NULL;LV3.105;7
LV3.105 Bus 52;0.976497;0.310689;NULL;LV3.105;7
LV3.105 Bus 53;0.989463;0.234352;NULL;LV3.105;7
LV3.105 Bus 54;0.984618;0.239197;NULL;LV3.105;7
LV3.105 Bus 55;0.972975;0.351522;NULL;LV3.105;7
LV3.105 Bus 56;0.987571;0.124857;NULL;LV3.105;7
LV3.105 Bus 57;0.983177;0.17574;NULL;LV3.105;7
LV3.105 Bus 58;0.972519;0.278808;NULL;LV3.105;7
LV3.105 Bus 59;0.985191;0.219654;NULL;LV3.105;7
LV3.105 Bus 60;0.97561;0.201999;NULL;LV3.105;7
LV3.105 Bus 62;0.972836;0.29316;NULL;LV3.105;7
LV3.105 Bus 63;0.988258;0.127068;NULL;LV3.105;7
LV3.105 Bus 64;0.977698;0.183045;NULL;LV3.105;7
LV3.105 Bus 65;0.983601;0.288483;NULL;LV3.105;7
LV3.105 Bus 68;0.974253;0.396997;NULL;LV3.105;7
LV3.105 Bus 69;0.981125;0.194893;NULL;LV3.105;7
LV3.105 Bus 70;0.982926;0.377436;NULL;LV3.105;7
LV3.105 Bus 71;0.972757;0.289088;NULL;LV3.105;7
LV3.105 Bus 73;0.972906;0.351542;NULL;LV3.105;7
LV3.105 Bus 74;0.975604;0.549792;NULL;LV3.105;7
LV3.105 Bus 75;0.980266;0.164458;NULL;LV3.105;7
LV3.105 Bus 76;0.982861;0.148235;NULL;LV3.105;7
LV3.105 Bus 77;0.988892;0.203209;NULL;LV3.105;7
LV3.105 Bus 78;0.984745;0.234411;NULL;LV3.105;7
LV3.105 Bus 79;0.98232;0.186067;NULL;LV3.105;7
LV3.105 Bus 80;0.974267;0.481602;NULL;LV3.105;7
LV3.105 Bus 81;0.985539;0.209304;NULL;LV3.105;7
LV3.105 Bus 82;0.974844;0.198911;NULL;LV3.105;7
LV3.105 Bus 84;0.975613;0.201612;NULL;LV3.105;7
LV3.105 Bus 85;0.989267;0.224114;NULL;LV3.105;7
LV3.105 Bus 86;0.975758;0.209569;NULL;LV3.105;7
LV3.105 Bus 87;0.974933;0.35095;NULL;LV3.105;7
LV3.105 Bus 88;0.98782;0.138575;NULL;LV3.105;7
LV3.105 Bus 89;0.983215;0.321118;NULL;LV3.105;7
LV3.105 Bus 90;0.989503;0.16193;NULL;LV3.105;7
LV3.105 Bus 91;0.985393;0.213469;NULL;LV3.105;7
LV3.105 Bus 92;0.983511;0.293383;NULL;LV3.105;7
LV3.105 Bus 93;0.982917;0.366523;NULL;LV3.105;7
LV3.105 Bus 95;0.987546;0.124864;NULL;LV3.105;7
LV3.105 Bus 96;0.982144;0.413159;NULL;LV3.105;7
LV3.105 Bus 97;0.987787;0.137428;NULL;LV3.105;7
LV3.105 Bus 98;0.978659;0.175311;NULL;LV3.105;7
LV3.105 Bus 99;0.98948;0.234347;NULL;LV3.105;7
LV3.105 Bus 100;0.977691;0.183048;NULL;LV3.105;7
LV3.105 Bus 101;0.989056;0.215054;NULL;LV3.105;7
LV3.105 Bus 102;0.98292;0.178656;NULL;LV3.105;7
LV3.105 Bus 103;0.989493;0.161933;NULL;LV3.105;7
LV3.105 Bus 104;0.989454;0.234354;NULL;LV3.105;7
LV3.105 Bus 105;0.984421;0.239257;NULL;LV3.105;7
LV3.105 Bus 107;0.974512;0.503944;NULL;LV3.105;7
LV3.105 Bus 109;0.98778;0.136246;NULL;LV3.105;7
LV3.105 Bus 110;0.983419;0.300281;NULL;LV3.105;7
LV3.105 Bus 111;0.982357;0.390541;NULL;LV3.105;7
LV3.105 Bus 112;0.986051;0.190351;NULL;LV3.105;7
LV3.105 Bus 113;0.98226;0.397596;NULL;LV3.105;7
LV3.105 Bus 114;0.979447;0.169604;NULL;LV3.105;7
LV3.105 Bus 116;0.976386;0.192337;NULL;LV3.105;7
LV3.105 Bus 117;0.977957;0.181009;NULL;LV3.105;7
LV3.105 Bus 118;0.976701;0.18981;NULL;LV3.105;7
LV3.105 Bus 119;0.983405;0.173304;NULL;LV3.105;7
LV3.105 Bus 120;0.985967;0.193199;NULL;LV3.105;7
LV3.105 Bus 121;0.989066;0.216033;NULL;LV3.105;7
LV3.105 Bus 122;0.974059;0.351205;NULL;LV3.105;7
LV3.105 Bus 123;0.979085;0.258825;NULL;LV3.105;7
LV3.105 Bus 124;0.982977;0.358865;NULL;LV3.105;7
LV3.105 Bus 125;0.976067;0.562046;NULL;LV3.105;7
LV3.105 Bus 127;0.974089;0.420201;NULL;LV3.105;7
LV3.105 Bus 128;0.972705;0.278358;NULL;LV3.105;7
LV3.105 Bus 129;0.983099;0.347771;NULL;LV3.105;7
LV3.105 Bus 130;0.979205;0.171285;NULL;LV3.105;7
LV3.105 Bus 131;0.983132;0.334643;NULL;LV3.105;7
LV3.105 Bus 132;0.98215;0.20296;NULL;LV3.105;7
LV3.105 Bus 133;0.975538;0.547712;NULL;LV3.105;7
LV3.105 Bus 135;0.975618;0.203802;NULL;LV3.105;7
LV3.105 Bus 136;0.987784;0.135796;NULL;LV3.105;7
LV3.105 Bus 3;0.979149;0.209408;NULL;LV3.105;7
LV3.105 Bus 4;0.98901;0.212222;NULL;LV3.105;7
LV3.105 Bus 5;0.97734;0.292742;NULL;LV3.105;7
LV3.105 Bus 6;0.977772;0.22037;NULL;LV3.105;7
LV3.105 Bus 7;0.977114;0.226523;NULL;LV3.105;7
LV3.105 Bus 8;0.987699;0.124818;NULL;LV3.105;7
LV3.105 Bus 9;0.974087;0.421642;NULL;LV3.105;7
LV3.105 Bus 10;0.973361;0.351409;NULL;LV3.105;7
LV3.105 Bus 11;0.982855;0.148237;NULL;LV3.105;7
LV3.105 Bus 12;0.987657;0.124831;NULL;LV3.105;7
LV3.105 Bus 14;0.982148;0.188416;NULL;LV3.105;7
LV3.105 Bus 15;0.977477;0.222915;NULL;LV3.105;7
LV3.105 Bus 16;0.988206;0.124664;NULL;LV3.105;7
LV3.105 Bus 17;0.97266;0.274254;NULL;LV3.105;7
LV3.105 Bus 18;0.978987;0.209452;NULL;LV3.105;7
LV3.105 Bus 20;0.97557;0.333736;NULL;LV3.105;7
LV3.105 Bus 21;0.98238;0.389868;NULL;LV3.105;7
LV3.105 Bus 22;0.974136;0.460045;NULL;LV3.105;7
LV3.105 Bus 25;0.979518;0.169137;NULL;LV3.105;7
LV3.105 Bus 26;0.974237;0.398312;NULL;LV3.105;7
LV3.105 Bus 27;0.989028;0.216045;NULL;LV3.105;7
LV3.105 Bus 28;0.973682;0.351315;NULL;LV3.105;7
LV3.105 Bus 29;0.977797;0.183015;NULL;LV3.105;7
LV3.105 Bus 30;0.972682;0.278758;NULL;LV3.105;7
LV3.105 Bus 31;0.984415;0.239259;NULL;LV3.105;7
LV3.105 Bus 32;0.97534;0.539011;NULL;LV3.105;7
LV3.105 Bus 33;0.982151;0.410452;NULL;LV3.105;7
LV3.105 Bus 34;0.982881;0.148229;NULL;LV3.105;7
LV3.105 Bus 36;0.982162;0.413931;NULL;LV3.105;7
LV3.105 Bus 37;0.987579;0.124854;NULL;LV3.105;7
LV3.105 Bus 38;0.974851;0.521067;NULL;LV3.105;7
LV3.105 Bus 39;0.974567;0.50738;NULL;LV3.105;7
LV3.105 Bus 40;0.982912;0.367913;NULL;LV3.105;7
LV3.105 Bus 41;0.983476;0.295648;NULL;LV3.105;7
LV3.105 Bus 42;0.983075;0.148169;NULL;LV3.105;7
LV3.105 Bus 43;0.974555;0.199;NULL;LV3.105;7
LV3.106 Bus 1;0.989135;0.261739;NULL;LV3.106;7
LV3.106 Bus 50;0.981737;0.441096;NULL;LV3.106;7
LV3.106 Bus 61;0.9728;0.298397;NULL;LV3.106;7
LV3.106 Bus 72;0.980516;0.223622;NULL;LV3.106;7
LV3.106 Bus 83;0.981276;0.218604;NULL;LV3.106;7
LV3.106 Bus 94;0.983552;0.171174;NULL;LV3.106;7
LV3.106 Bus 115;0.976283;0.333544;NULL;LV3.106;7
LV3.106 Bus 126;0.975258;0.226038;NULL;LV3.106;7
LV3.106 Bus 2;0.988192;0.242576;NULL;LV3.106;7
LV3.106 Bus 13;0.981928;0.418773;NULL;LV3.106;7
LV3.106 Bus 24;0.987382;0.16274;NULL;LV3.106;7
LV3.106 Bus 44;0.981826;0.434068;NULL;LV3.106;7
LV3.106 Bus 45;0.972035;0.306278;NULL;LV3.106;7
LV3.106 Bus 46;0.972371;0.320637;NULL;LV3.106;7
LV3.106 Bus 47;0.98346;0.171611;NULL;LV3.106;7
LV3.106 Bus 48;0.982154;0.210277;NULL;LV3.106;7
LV3.106 Bus 49;0.976937;0.251492;NULL;LV3.106;7
LV3.106 Bus 51;0.974017;0.226422;NULL;LV3.106;7
LV3.106 Bus 52;0.976082;0.338166;NULL;LV3.106;7
LV3.106 Bus 53;0.989053;0.261763;NULL;LV3.106;7
LV3.106 Bus 54;0.984206;0.266613;NULL;LV3.106;7
LV3.106 Bus 55;0.972558;0.379035;NULL;LV3.106;7
LV3.106 Bus 56;0.98716;0.152177;NULL;LV3.106;7
LV3.106 Bus 57;0.982765;0.203104;NULL;LV3.106;7
LV3.106 Bus 58;0.972102;0.306259;NULL;LV3.106;7
LV3.106 Bus 59;0.98478;0.247054;NULL;LV3.106;7
LV3.106 Bus 60;0.975194;0.229385;NULL;LV3.106;7
LV3.106 Bus 62;0.972419;0.320623;NULL;LV3.106;7
LV3.106 Bus 63;0.987848;0.154391;NULL;LV3.106;7
LV3.106 Bus 64;0.977284;0.210415;NULL;LV3.106;7
LV3.106 Bus 65;0.983188;0.31594;NULL;LV3.106;7
LV3.106 Bus 68;0.973836;0.424549;NULL;LV3.106;7
LV3.106 Bus 69;0.980712;0.222273;NULL;LV3.106;7
LV3.106 Bus 70;0.982514;0.404968;NULL;LV3.106;7
LV3.106 Bus 71;0.97234;0.316548;NULL;LV3.106;7
LV3.106 Bus 73;0.972489;0.379055;NULL;LV3.106;7
LV3.106 Bus 74;0.975188;0.577474;NULL;LV3.106;7
LV3.106 Bus 75;0.979852;0.191812;NULL;LV3.106;7
LV3.106 Bus 76;0.982448;0.175575;NULL;LV3.106;7
LV3.106 Bus 77;0.988482;0.230595;NULL;LV3.106;7
LV3.106 Bus 78;0.984333;0.261823;NULL;LV3.106;7
LV3.106 Bus 79;0.981907;0.213439;NULL;LV3.106;7
LV3.106 Bus 80;0.973851;0.509226;NULL;LV3.106;7
LV3.106 Bus 81;0.985128;0.236695;NULL;LV3.106;7
LV3.106 Bus 82;0.974428;0.226294;NULL;LV3.106;7
LV3.106 Bus 84;0.975197;0.228997;NULL;LV3.106;7
LV3.106 Bus 85;0.988858;0.251517;NULL;LV3.106;7
LV3.106 Bus 86;0.975342;0.236961;NULL;LV3.106;7
LV3.106 Bus 87;0.974517;0.378462;NULL;LV3.106;7
LV3.106 Bus 88;0.98741;0.165907;NULL;LV3.106;7
LV3.106 Bus 89;0.982803;0.348603;NULL;LV3.106;7
LV3.106 Bus 90;0.989093;0.189281;NULL;LV3.106;7
LV3.106 Bus 91;0.984982;0.240864;NULL;LV3.106;7
LV3.106 Bus 92;0.983099;0.320845;NULL;LV3.106;7
LV3.106 Bus 93;0.982504;0.394045;NULL;LV3.106;7
LV3.106 Bus 95;0.987135;0.152185;NULL;LV3.106;7
LV3.106 Bus 96;0.981731;0.440721;NULL;LV3.106;7
LV3.106 Bus 97;0.987376;0.164759;NULL;LV3.106;7
LV3.106 Bus 98;0.978245;0.202674;NULL;LV3.106;7
LV3.106 Bus 99;0.98907;0.261758;NULL;LV3.106;7
LV3.106 Bus 100;0.977276;0.210417;NULL;LV3.106;7
LV3.106 Bus 101;0.988646;0.24245;NULL;LV3.106;7
LV3.106 Bus 102;0.982508;0.206022;NULL;LV3.106;7
LV3.106 Bus 103;0.989083;0.189284;NULL;LV3.106;7
LV3.106 Bus 104;0.989044;0.261766;NULL;LV3.106;7
LV3.106 Bus 105;0.98401;0.266673;NULL;LV3.106;7
LV3.106 Bus 107;0.974096;0.531587;NULL;LV3.106;7
LV3.106 Bus 109;0.987369;0.163576;NULL;LV3.106;7
LV3.106 Bus 110;0.983007;0.327748;NULL;LV3.106;7
LV3.106 Bus 111;0.981944;0.418084;NULL;LV3.106;7
LV3.106 Bus 112;0.98564;0.217726;NULL;LV3.106;7
LV3.106 Bus 113;0.981847;0.425145;NULL;LV3.106;7
LV3.106 Bus 114;0.979033;0.196962;NULL;LV3.106;7
LV3.106 Bus 116;0.975971;0.219714;NULL;LV3.106;7
LV3.106 Bus 117;0.977542;0.208377;NULL;LV3.106;7
LV3.106 Bus 118;0.976286;0.217185;NULL;LV3.106;7
LV3.106 Bus 119;0.982992;0.200665;NULL;LV3.106;7
LV3.106 Bus 120;0.985555;0.220577;NULL;LV3.106;7
LV3.106 Bus 121;0.988656;0.243429;NULL;LV3.106;7
LV3.106 Bus 122;0.973643;0.378717;NULL;LV3.106;7
LV3.106 Bus 123;0.978671;0.286258;NULL;LV3.106;7
LV3.106 Bus 124;0.982564;0.386381;NULL;LV3.106;7
LV3.106 Bus 125;0.975651;0.589738;NULL;LV3.106;7
LV3.106 Bus 127;0.973673;0.447772;NULL;LV3.106;7
LV3.106 Bus 128;0.972288;0.305809;NULL;LV3.106;7
LV3.106 Bus 129;0.982686;0.375278;NULL;LV3.106;7
LV3.106 Bus 130;0.978791;0.198645;NULL;LV3.106;7
LV3.106 Bus 131;0.982719;0.362139;NULL;LV3.106;7
LV3.106 Bus 132;0.981737;0.230346;NULL;LV3.106;7
LV3.106 Bus 133;0.975122;0.575392;NULL;LV3.106;7
LV3.106 Bus 135;0.975203;0.23119;NULL;LV3.106;7
LV3.106 Bus 136;0.987373;0.163125;NULL;LV3.106;7
LV3.106 Bus 3;0.978735;0.236799;NULL;LV3.106;7
LV3.106 Bus 4;0.9886;0.239615;NULL;LV3.106;7
LV3.106 Bus 5;0.976925;0.320204;NULL;LV3.106;7
LV3.106 Bus 6;0.977358;0.247771;NULL;LV3.106;7
LV3.106 Bus 7;0.976699;0.25393;NULL;LV3.106;7
LV3.106 Bus 8;0.987288;0.152139;NULL;LV3.106;7
LV3.106 Bus 9;0.97367;0.449215;NULL;LV3.106;7
LV3.106 Bus 10;0.972944;0.378922;NULL;LV3.106;7
LV3.106 Bus 11;0.982442;0.175577;NULL;LV3.106;7
LV3.106 Bus 12;0.987247;0.152151;NULL;LV3.106;7
LV3.106 Bus 14;0.981735;0.21579;NULL;LV3.106;7
LV3.106 Bus 15;0.977062;0.250318;NULL;LV3.106;7
LV3.106 Bus 16;0.987795;0.151985;NULL;LV3.106;7
LV3.106 Bus 17;0.972243;0.301701;NULL;LV3.106;7
LV3.106 Bus 18;0.978573;0.236843;NULL;LV3.106;7
LV3.106 Bus 20;0.975154;0.361233;NULL;LV3.106;7
LV3.106 Bus 21;0.981967;0.417411;NULL;LV3.106;7
LV3.106 Bus 22;0.973719;0.48765;NULL;LV3.106;7
LV3.106 Bus 25;0.979104;0.196495;NULL;LV3.106;7
LV3.106 Bus 26;0.973821;0.425864;NULL;LV3.106;7
LV3.106 Bus 27;0.988618;0.243441;NULL;LV3.106;7
LV3.106 Bus 28;0.973265;0.378827;NULL;LV3.106;7
LV3.106 Bus 29;0.977383;0.210385;NULL;LV3.106;7
LV3.106 Bus 30;0.972265;0.306209;NULL;LV3.106;7
LV3.106 Bus 31;0.984003;0.266675;NULL;LV3.106;7
LV3.106 Bus 32;0.974924;0.566684;NULL;LV3.106;7
LV3.106 Bus 33;0.981738;0.438012;NULL;LV3.106;7
LV3.106 Bus 34;0.982469;0.175569;NULL;LV3.106;7
LV3.106 Bus 36;0.981749;0.441494;NULL;LV3.106;7
LV3.106 Bus 37;0.987168;0.152175;NULL;LV3.106;7
LV3.106 Bus 38;0.974435;0.548724;NULL;LV3.106;7
LV3.106 Bus 39;0.974151;0.535025;NULL;LV3.106;7
LV3.106 Bus 40;0.9825;0.395437;NULL;LV3.106;7
LV3.106 Bus 41;0.983063;0.323111;NULL;LV3.106;7
LV3.106 Bus 42;0.982663;0.175509;NULL;LV3.106;7
LV3.106 Bus 43;0.974139;0.226384;NULL;LV3.106;7
LV3.107 Bus 1;0.988965;0.276157;NULL;LV3.107;7
LV3.107 Bus 50;0.981566;0.455577;NULL;LV3.107;7
LV3.107 Bus 61;0.972627;0.312828;NULL;LV3.107;7
LV3.107 Bus 72;0.980345;0.238028;NULL;LV3.107;7
LV3.107 Bus 83;0.981105;0.233007;NULL;LV3.107;7
LV3.107 Bus 94;0.983381;0.185561;NULL;LV3.107;7
LV3.107 Bus 115;0.97611;0.347988;NULL;LV3.107;7
LV3.107 Bus 126;0.975085;0.240444;NULL;LV3.107;7
LV3.107 Bus 2;0.988021;0.256988;NULL;LV3.107;7
LV3.107 Bus 13;0.981757;0.433245;NULL;LV3.107;7
LV3.107 Bus 24;0.987212;0.177124;NULL;LV3.107;7
LV3.107 Bus 44;0.981655;0.448546;NULL;LV3.107;7
LV3.107 Bus 45;0.971862;0.320712;NULL;LV3.107;7
LV3.107 Bus 46;0.972198;0.335077;NULL;LV3.107;7
LV3.107 Bus 47;0.983288;0.185998;NULL;LV3.107;7
LV3.107 Bus 48;0.981982;0.224678;NULL;LV3.107;7
LV3.107 Bus 49;0.976764;0.265907;NULL;LV3.107;7
LV3.107 Bus 51;0.973844;0.240828;NULL;LV3.107;7
LV3.107 Bus 52;0.97591;0.352611;NULL;LV3.107;7
LV3.107 Bus 53;0.988883;0.276181;NULL;LV3.107;7
LV3.107 Bus 54;0.984035;0.281033;NULL;LV3.107;7
LV3.107 Bus 55;0.972385;0.393494;NULL;LV3.107;7
LV3.107 Bus 56;0.98699;0.166558;NULL;LV3.107;7
LV3.107 Bus 57;0.982594;0.217501;NULL;LV3.107;7
LV3.107 Bus 58;0.971929;0.320693;NULL;LV3.107;7
LV3.107 Bus 59;0.984609;0.261467;NULL;LV3.107;7
LV3.107 Bus 60;0.975021;0.243792;NULL;LV3.107;7
LV3.107 Bus 62;0.972246;0.335063;NULL;LV3.107;7
LV3.107 Bus 63;0.987678;0.168771;NULL;LV3.107;7
LV3.107 Bus 64;0.977111;0.224815;NULL;LV3.107;7
LV3.107 Bus 65;0.983017;0.330377;NULL;LV3.107;7
LV3.107 Bus 68;0.973663;0.439024;NULL;LV3.107;7
LV3.107 Bus 69;0.98054;0.236677;NULL;LV3.107;7
LV3.107 Bus 70;0.982342;0.419436;NULL;LV3.107;7
LV3.107 Bus 71;0.972167;0.330986;NULL;LV3.107;7
LV3.107 Bus 73;0.972316;0.393514;NULL;LV3.107;7
LV3.107 Bus 74;0.975016;0.592004;NULL;LV3.107;7
LV3.107 Bus 75;0.97968;0.206206;NULL;LV3.107;7
LV3.107 Bus 76;0.982277;0.189964;NULL;LV3.107;7
LV3.107 Bus 77;0.988311;0.245002;NULL;LV3.107;7
LV3.107 Bus 78;0.984162;0.276241;NULL;LV3.107;7
LV3.107 Bus 79;0.981735;0.22784;NULL;LV3.107;7
LV3.107 Bus 80;0.973678;0.523732;NULL;LV3.107;7
LV3.107 Bus 81;0.984957;0.251104;NULL;LV3.107;7
LV3.107 Bus 82;0.974255;0.2407;NULL;LV3.107;7
LV3.107 Bus 84;0.975025;0.243404;NULL;LV3.107;7
LV3.107 Bus 85;0.988687;0.265931;NULL;LV3.107;7
LV3.107 Bus 86;0.97517;0.251371;NULL;LV3.107;7
LV3.107 Bus 87;0.974344;0.392922;NULL;LV3.107;7
LV3.107 Bus 88;0.987239;0.180292;NULL;LV3.107;7
LV3.107 Bus 89;0.982631;0.363052;NULL;LV3.107;7
LV3.107 Bus 90;0.988923;0.203674;NULL;LV3.107;7
LV3.107 Bus 91;0.984811;0.255274;NULL;LV3.107;7
LV3.107 Bus 92;0.982928;0.335284;NULL;LV3.107;7
LV3.107 Bus 93;0.982333;0.40851;NULL;LV3.107;7
LV3.107 Bus 95;0.986965;0.166565;NULL;LV3.107;7
LV3.107 Bus 96;0.981559;0.455201;NULL;LV3.107;7
LV3.107 Bus 97;0.987206;0.179143;NULL;LV3.107;7
LV3.107 Bus 98;0.978073;0.217072;NULL;LV3.107;7
LV3.107 Bus 99;0.9889;0.276176;NULL;LV3.107;7
LV3.107 Bus 100;0.977104;0.224818;NULL;LV3.107;7
LV3.107 Bus 101;0.988476;0.256861;NULL;LV3.107;7
LV3.107 Bus 102;0.982336;0.220421;NULL;LV3.107;7
LV3.107 Bus 103;0.988913;0.203677;NULL;LV3.107;7
LV3.107 Bus 104;0.988874;0.276184;NULL;LV3.107;7
LV3.107 Bus 105;0.983839;0.281093;NULL;LV3.107;7
LV3.107 Bus 107;0.973923;0.546101;NULL;LV3.107;7
LV3.107 Bus 109;0.987199;0.17796;NULL;LV3.107;7
LV3.107 Bus 110;0.982836;0.342189;NULL;LV3.107;7
LV3.107 Bus 111;0.981773;0.432557;NULL;LV3.107;7
LV3.107 Bus 112;0.985469;0.232129;NULL;LV3.107;7
LV3.107 Bus 113;0.981675;0.43962;NULL;LV3.107;7
LV3.107 Bus 114;0.978861;0.211358;NULL;LV3.107;7
LV3.107 Bus 116;0.975798;0.234118;NULL;LV3.107;7
LV3.107 Bus 117;0.97737;0.222777;NULL;LV3.107;7
LV3.107 Bus 118;0.976114;0.231588;NULL;LV3.107;7
LV3.107 Bus 119;0.982821;0.215062;NULL;LV3.107;7
LV3.107 Bus 120;0.985385;0.23498;NULL;LV3.107;7
LV3.107 Bus 121;0.988486;0.257841;NULL;LV3.107;7
LV3.107 Bus 122;0.97347;0.393177;NULL;LV3.107;7
LV3.107 Bus 123;0.978499;0.300685;NULL;LV3.107;7
LV3.107 Bus 124;0.982393;0.400843;NULL;LV3.107;7
LV3.107 Bus 125;0.975478;0.604273;NULL;LV3.107;7
LV3.107 Bus 127;0.9735;0.462256;NULL;LV3.107;7
